FirstByte	LastByte	Type	Compressed	Description	Modified
32821D	328B66	MAP	Y	(67) Location Map - Cathedral	2007.06.28
328B67	329ECE	MAP	Y	"(68) Location Map - Truce, Dorino, Porre, Choras (M. Ages)"	2007.06.28
329ECF	32A8B8	MAP	Y	"(69) Location Map - Dorino, Porre, Choras (Middle Ages)"	2007.06.28
32A8B9	32B9A3	MAP	Y	(6A) Location Map - Denadoro Mts	2007.06.28
32B9A4	32DF1A	MAP	Y	(6B) Location Map - Denadoro Mts	2007.06.28
32DF1B	32E944	MAP	Y	(6C) Location Map - Denadoro Mts	2007.06.28
32E945	32F2D3	MAP	Y	(6D) Location Map - Denadoro Mts - entrance	2007.06.28
32F2D4	32F8A9	MAP	Y	(6E) Location Map - Denadoro Mts	2007.06.28
32F8AA	32FC10	MAP	Y	(6F) Location Map - Denadoro Mts - Masamune cave	2007.06.28
32FC11	32FE63	MAP	Y	(70) Location Map - Sunken Desert - entrance	2007.06.28
32FE64	32FFFF	---	N	UNUSED SPACE (412 bytes)	2007.06.28
330000	3303C9	MAP	Y	(71) Location Map - Sun Keep	2007.06.28
3303CA	330AC2	MAP	Y	(72) Location Map - Cursed Woods	2007.06.28
330AC3	330DE6	MAP	Y	(73) Location Map - Cursed Woods - Frog's burrow	2007.06.28
330DE7	331585	MAP	Y	(74) Location Map - Magic Cave - interior	2007.06.28
331586	332CA7	MAP	Y	(75) Location Map - Arris Dome	2007.06.28
332CA8	333B76	MAP	Y	(76) Location Map - Arris Dome	2007.06.28
333B77	3340BA	MAP	Y	(77) Location Map - Arris Dome - rafters	2007.06.28
3340BB	335346	MAP	Y	"(78) Location Map - Bangor, Trann, Proto, Keeper's Domes"	2007.06.28
335347	335681	MAP	Y	(79) Location Map - Keeper's Dome - Epoch hanger	2007.06.28
335682	335AF5	MAP	Y	"(7A) Location Map - Bangor Dome, Proto Dome"	2007.06.28
335AF6	335D97	MAP	Y	(7B) Location Map - Arris Dome - Guardian battle	2007.06.28
335D98	336DB9	MAP	Y	(7C) Location Map - Factory Ruins	2007.06.28
336DBA	337CA2	MAP	Y	(7D) Location Map - Factory Ruins	2007.06.28
337CA3	33A06A	MAP	Y	"(7E) Location Map - Lab 16, Lab 32"	2007.06.28
33A06B	33A9FF	MAP	Y	(7F) Location Map - Lab 32	2007.06.28
33AA00	33B3EC	MAP	Y	(80) Location Map - Sewer Access - B1	2007.06.28
33B3ED	33B7CA	MAP	Y	(81) Location Map - Sewer Access - B2	2007.06.28
33B7CB	33D562	MAP	Y	(82) Location Map - Death Peak	2007.06.28
33D563	33DA84	MAP	Y	(83) Location Map - Death Peak	2007.06.28
33DA85	33E00D	MAP	Y	(84) Location Map - Death Peak - caves	2007.06.28
33E00E	33F0D8	MAP	Y	(85) Location Map - Geno Dome	2007.06.28
33F0D9	33FB81	MAP	Y	(86) Location Map - Geno Dome	2007.06.28
33FB82	33FC3B	MAP	Y	(87) Location Map - Geno Dome - conveyor	2007.06.28
33FC3C	33FD04	MAP	Y	(88) Location Map - Geno Dome - elevator	2007.06.28
33FD05	33FDFA	MAP	Y	(89) Location Map - Geno Dome - long corridor	2007.06.28
33FDFB	33FFFF	---	N	UNUSED SPACE (517 bytes)	2007.06.28
340000	340237	MAP	Y	(8A) Location Map - Lair Ruins	2007.06.28
340238	3403C4	MAP	Y	(8B) Location Map - Unknown map	2007.06.28
3403C5	340A37	MAP	Y	(8C) Location Map - Zenan Bridge	2007.06.28
340A38	340C93	MAP	Y	(8D) Location Map - Giant's Claw (unused)	2007.06.28
340C94	340E6C	MAP	Y	(8E) Location Map - Magic Cave - exterior	2007.06.28
340E6D	341617	MAP	Y	(8F) Location Map - Sun Palace	2007.06.28
341618	341909	MAP	Y	(90) Location Map - Death Peak - summit	2007.06.28
34190A	341B56	MAP	Y	(91) Location Map - Epoch - warping	2007.06.28
341B57	341C8C	MAP	Y	(92) Location Map - Epoch - clouds	2007.06.28
341C8D	341F3E	MAP	Y	(93) Location Map - Mystic Mtn. - portal	2007.06.28
341F3F	3423AC	MAP	Y	(94) Location Map - Mystic Mtn. - base	2007.06.28
3423AD	342D85	MAP	Y	(95) Location Map - Mystic Mtn. - gulch	2007.06.28
342D86	3443C4	MAP	Y	(96) Location Map - Reptite Lair	2007.06.28
3443C5	34542F	MAP	Y	(97) Location Map - Reptite Lair	2007.06.28
345430	3461D5	MAP	Y	(98) Location Map - Ioka Meeting Site	2007.06.28
3461D6	34671A	MAP	Y	(99) Location Map - Laruba Ruins	2007.06.28
34671B	34727E	MAP	Y	(9A) Location Map - Tyrano Lair - exterior	2007.06.28
34727F	347FA0	MAP	Y	(9B) Location Map - Tyrano Lair	2007.06.28
347FA1	349066	MAP	Y	(9C) Location Map - Tyrano Lair/Giant's Claw	2007.06.28
349067	349315	MAP	Y	(9D) Location Map - Tyrano Lair - Nizbel's room	2007.06.28
349316	349699	MAP	Y	(9E) Location Map - Tyrano Lair - Tyrano	2007.06.28
34969A	34B1DB	MAP	Y	(9F) Location Map - Hunting Range	2007.06.28
34B1DC	34B561	MAP	Y	(A0) Location Map - Forest Maze - entrance	2007.06.28
34B562	34D82F	MAP	Y	(A1) Location Map - Forest Maze	2007.06.28
34D830	34E3B0	MAP	Y	(A2) Location Map - Ioka and Last Village - huts	2007.06.28
34E3B1	34FA07	MAP	Y	(A3) Location Map - Dactyl Nest	2007.06.28
34FA08	34FDED	MAP	Y	(A4) Location Map - Dactyl Nest - summit	2007.06.28
34FDEE	34FFFF	---	N	UNUSED SPACE (530 bytes)	2007.06.28
350000	35029F	MAP	Y	(A5) Location Map - Blackbird - overhead	2007.06.28
3502A0	3504D8	MAP	Y	(A6) Location Map - Cave - portal (Dark Ages)	2007.06.28
3504D9	350F19	MAP	Y	(A7) Location Map - Blackbird	2007.06.28
350F1A	351980	MAP	Y	(A8) Location Map - Blackbird	2007.06.28
351981	35239B	MAP	Y	(A9) Location Map - Blackbird - air ducts	2007.06.28
35239C	352638	MAP	Y	(AA) Location Map - Blackbird - Epoch hanger	2007.06.28
352639	352AEE	MAP	Y	(AB) Location Map - Blackbird - left wing	2007.06.28
352AEF	352ECB	MAP	Y	(AC) Location Map - Blackbird - left wing (unused)	2007.06.28
352ECC	353C66	MAP	Y	(AD) Location Map - Ocean Palace	2007.06.28
353C67	35411C	MAP	Y	(AE) Location Map - Ocean Palace	2007.06.28
35411D	354565	MAP	Y	(AF) Location Map - Ocean Palace	2007.06.28
354566	355006	MAP	Y	(B0) Location Map - Ocean Palace	2007.06.28
355007	3557C4	MAP	Y	(B1) Location Map - Ocean Palace	2007.06.28
3557C5	355C3C	MAP	Y	(B2) Location Map - Ocean Palace	2007.06.28
355C3D	356069	MAP	Y	(B3) Location Map - Ocean Palace - entrance	2007.06.28
35606A	3562A6	MAP	Y	(B4) Location Map - Black Omen and Ocean Palace	2007.06.28
3562A7	356564	MAP	Y	(B5) Location Map - Black Omen and Ocean Palace	2007.06.28
356565	3568F1	MAP	Y	(B6) Location Map - Ocean Palace	2007.06.28
3568F2	356E05	MAP	Y	(B7) Location Map - Ocean Palace	2007.06.28
356E06	357042	MAP	Y	(B8) Location Map - Black Omen - elevator	2007.06.28
357043	3573B7	MAP	Y	(B9) Location Map - West Cape and North Cape	2007.06.28
3573B8	358993	MAP	Y	(BA) Location Map - Mt. Woe	2007.06.28
358994	35A07F	MAP	Y	(BB) Location Map - Mt. Woe	2007.06.28
35A080	35A346	MAP	Y	(BC) Location Map - Mt. Woe - summit	2007.06.28
35A347	35B0E3	MAP	Y	(BD) Location Map - Algetty	2007.06.28
35B0E4	35B939	MAP	Y	(BE) Location Map - Algetty - Beast's nest	2007.06.28
35B93A	35C4DD	MAP	Y	(BF) Location Map - Algetty and Caves	2007.06.28
35C4DE	35D422	MAP	Y	(C0) Location Map - Zeal Palace	2007.06.28
35D423	35D825	MAP	Y	(C1) Location Map - Zeal Palace - hallways	2007.06.28
35D826	35DDA9	MAP	Y	(C2) Location Map - Zeal Palace	2007.06.28
35DDAA	35DEF9	MAP	Y	(C3) Location Map - Blackbird	2007.06.28
35DEFA	35E5CC	MAP	Y	(C4) Location Map - Enhasa	2007.06.28
35E5CD	35E792	MAP	Y	(C5) Location Map - Tsunami	2007.06.28
35E793	35EA0C	MAP	Y	(C6) Location Map - Leene Square (Future)	2007.06.28
35EA0D	35EC7B	MAP	Y	(C7) Location Map - Programmer's Ending - Ioka hut	2007.06.28
35EC7C	35EE01	MAP	Y	(C8) Location Map - Programmer's Ending - Magus Castle	2007.06.28
35EE02	35EFFF	JUNK	Y	Overwritten [BETA] (6A) Location Map - Geno Dome	2007.06.28
35F000	35F401	PTR	N	Pointers to Treasure Chest Data (513 addresses)	2007.06.28
35F402	35F7E5	DATA	N	"Treasure Chest Data (4 bytes each, 249 treasure chests)"	2007.06.28
35F7E6	35FE03	JUNK	Y	Overwritten [BETA] (6A) Location Map - Geno Dome	2007.06.28
35FE04	35FFFF	---	N	UNUSED SPACE (508 bytes)	2007.06.28
360000	361BFF	DATA	N	Location Data (14 bytes each)	2007.06.28
361C00	361DFF	DATA	N	Location Tileset Packet Data (8 bytes each)	2007.06.28
361E00	3620FF	PTR	N	"Pointers to Location Maps (last invalid, 54 unused)"	2007.06.28
362100	3621BF	PTR	N	Pointers to Location Tile Assembly L12	2007.06.28
3621C0	36221F	PTR	N	Pointers to Location Tile Assembly L3 (last 4 invalid)	2007.06.28
362220	3624BF	PTR	N	"Pointers to Location Tiles (224 pointers, last 5 unused)"	2007.06.28
3624C0	366DC1	PAL	N	"Location Palette Sets (89 sets, $D2 bytes each)"	2007.06.28
366DC2	36737F	---	N	UNUSED SPACE (1470 bytes)	2007.06.28
367380					2007.06.28
368000	368BC2	GFX	Y	(D3) Location Tiles	2007.06.28
368BC3	3696B3	GFX	Y	(D4) Location Tiles	2007.06.28
3696B4	369FFF	JUNK	Y	"Overwritten (Unk) Location Tiles, has a compressed structure, not recoverable?"	2008.02.06
36A000	36A60F	PTR	N	"Pointers to Location Events (517, last 4 bad, 1 junk byte)"	2007.06.28
36A610	36A64D	PTR	N	Pointers to Substrings (31 Substrings)	2007.06.28
36A64E	36A7BD	PTR	N	"Pointers to 12xx Substrings (184 Substrings, 1208-12BF)"	2007.06.28
36A7BE	36A83F	TXT	N	Substrings (1st byte=# of symbols to follow)	2008.02.06
36A840	36ABF1	TXT	N	12xx Substrings (1st byte=# of symbols to follow)	2008.02.06
36ABF2	36AC0F	---	N	UNUSED SPACE (30 bytes)	2007.06.28
36AC10	36AC19	PTR	N	"Pointers to Treasure Chest Text (5 strings, last 2 unused)"	2007.06.28
36AC1A	36AC2E	TXT	N	Treasure Chest Text	2007.06.28
36AC2F	36AD0F	---	N	UNUSED SPACE (225 bytes)	2007.06.28
36AD10	36AE85	PTR	N	"Pointers to Dialogue (187 strings, $BB)"	2007.06.28
36AE86	36C75B	TXT	N	Dialogue	2007.06.28
36C75C	36C79E	JUNK	N	Unpointed Dialogue	2007.06.28
36C79F	36C7FF	???	?	Unpointed Dialogue ???	2007.06.28
36C800	36CA24	EVENT	Y	(052) Location Event Data	2007.06.28
36CA25	36CE2F	EVENT	Y	(053) Location Event Data	2007.06.28
36CE30	36D45E	EVENT	Y	(054) Location Event Data	2007.06.28
36D45F	36DC1E	EVENT	Y	(055) Location Event Data	2007.06.28
36DC1F	36DDE4	EVENT	Y	(056) Location Event Data	2007.06.28
36DDE5	36E845	EVENT	Y	(057) Location Event Data	2007.06.28
36E846	36EADB	EVENT	Y	(058) Location Event Data	2007.06.28
36EADC	36ECC2	EVENT	Y	(059) Location Event Data	2007.06.28
36ECC3	36ED01	EVENT	Y	(05A) Location Event Data	2007.06.28
36ED02	36EDCE	EVENT	Y	(05B:05D) Location Event Data	2007.06.28
36EDCF	36EEC7	EVENT	Y	(05E) Location Event Data	2007.06.28
36EEC8	36EF41	EVENT	Y	(05F) Location Event Data	2007.06.28
36EF42	36F532	EVENT	Y	(060) Location Event Data	2007.06.28
36F533	36F969	EVENT	Y	(061) Location Event Data	2007.06.28
36F96A	36FB8B	EVENT	Y	(062) Location Event Data	2007.06.28
36FB8C	36FC47	EVENT	Y	(063) Location Event Data	2007.06.28
36FC48	36FDB1	EVENT	Y	(064) Location Event Data	2007.06.28
36FDB2	36FFC9	EVENT	Y	(065) Location Event Data	2007.06.28
36FFCA	36FFFF	JUNK	Y	Overwritten (065) Location Event Data - (066:06E)	2007.06.28
370000	3701B1	PTR	N	"Pointers to Dialogue (217 strings, $D9)"	2007.06.28
3701B2	37028F	PTR	N	"Pointers to Dialogue (111 strings, $6F)"	2007.06.28
370290	370493	PTR	N	"Pointers to Dialogue (258 strings, $102)"	2007.06.28
370494	370607	PTR	N	"Pointers to Dialogue (186 strings, $BA)"	2007.06.28
370608	370707	PTR	N	"Pointers to Dialogue (256 strings, $100)"	2007.06.28
370708	3726A6	TXT	N	Dialogue	2007.06.28
3726A7	3733EC	TXT	N	Dialogue	2007.06.28
3733ED	374F15	TXT	N	Dialogue	2007.06.28
374F16	376084	TXT	N	Dialogue	2007.06.28
376085	376FA0	TXT	N	Dialogue	2007.06.28
376FA1	376FD9	JUNK	N	Unpointed Dialogue	2007.06.28
376FDA	376FFF	---	N	UNUSED SPACE (38 bytes)	2007.06.28
377000	3771DF	PTR	N	"Pointers to Dialogue (240 strings, $F0)"	2007.06.28
3771E0	377343	PTR	N	"Pointers to Dialogue (178 strings, $B2)"	2007.06.28
377344	3774A9	PTR	N	"Pointers to Dialogue (179 strings, $B3)"	2007.06.28
3774AA	37761F	PTR	N	"Pointers to Dialogue (187 strings, $BB)"	2007.06.28
377620	377807	PTR	N	"Pointers to Dialogue (244 strings, $F4)"	2007.06.28
377808	377965	PTR	N	"Pointers to Dialogue (175 strings, $AF)"	2007.06.28
377966	379787	TXT	N	Dialogue	2007.06.28
379788	37A997	TXT	N	Dialogue	2007.06.28
37A998	37B939	TXT	N	Dialogue	2007.06.28
37B93A	37C5E6	TXT	N	Dialogue	2007.06.28
37C5E7	37E0F6	TXT	N	Dialogue	2007.06.28
37E0F7	37F2C7	TXT	N	Dialogue	2007.06.28
37F2C8	37F2F2	JUNK	N	Unpointed Dialogue	2007.06.28
37F2F3	37FFFF	---	N	UNUSED SPACE (3341 bytes)	2007.06.28
380000	380000	EVENT	Y	(06F) Location Event Data	2007.06.28
38012A	380129	EVENT	Y	(070) Location Event Data	2007.06.28
380294	380293	EVENT	Y	(071) Location Event Data	2007.06.28
380753	380752	EVENT	Y	(072) Location Event Data	2007.06.28
380B8C	380B8B	EVENT	Y	(073) Location Event Data	2007.06.28
380CE6	380CE5	EVENT	Y	(074) Location Event Data	2007.06.28
3813E2	3813E1	EVENT	Y	(075) Location Event Data	2007.06.28
3817D5	3817D4	EVENT	Y	(076) Location Event Data	2007.06.28
3819C2	3819C1	EVENT	Y	(077) Location Event Data	2007.06.28
381AB6	381AB5	EVENT	Y	(078) Location Event Data	2007.06.28
381B4D	381B4C	EVENT	Y	(079) Location Event Data	2007.06.28
381BCE	381BCD	EVENT	Y	(07A) Location Event Data	2007.06.28
381D0F	381E16	EVENT	Y	(07B) Location Event Data	2007.06.28
381E17	381F15	EVENT	Y	(07C) Location Event Data	2007.06.28
381F16	381FA0	EVENT	Y	(07D) Location Event Data	2007.06.28
381FA1	382187	EVENT	Y	(07E) Location Event Data	2007.06.28
382188	3822B7	EVENT	Y	(07F) Location Event Data	2007.06.28
3822B8	3823B7	EVENT	Y	(080) Location Event Data	2007.06.28
3823B8	38254B	EVENT	Y	(081) Location Event Data	2007.06.28
38254C	3826B9	EVENT	Y	(082) Location Event Data	2007.06.28
3826BA	3828EA	EVENT	Y	(083) Location Event Data	2007.06.28
3828EB	382A66	EVENT	Y	(084) Location Event Data	2007.06.28
382A67	382D68	EVENT	Y	(085) Location Event Data	2007.06.28
382D69	382F59	EVENT	Y	(086) Location Event Data	2007.06.28
382F5A	38327E	EVENT	Y	(087) Location Event Data	2007.06.28
38327F	3836AA	EVENT	Y	(088) Location Event Data	2007.06.28
3836AB	3836FF	EVENT	Y	(089) Location Event Data	2007.06.28
383700	383C8D	EVENT	Y	(08A) Location Event Data	2007.06.28
383C8E	383FF0	EVENT	Y	(08B) Location Event Data	2007.06.28
383FF1	384278	EVENT	Y	(08C) Location Event Data	2007.06.28
384279	384539	EVENT	Y	(08D) Location Event Data	2007.06.28
38453A	38458E	EVENT	Y	(08E) Location Event Data	2007.06.28
38458F	3845E3	EVENT	Y	(08F) Location Event Data	2007.06.28
3845E4	384638	EVENT	Y	(090) Location Event Data	2007.06.28
384639	384FFF	---	N	UNUSED SPACE (2503 bytes)	2007.06.28
385000	3851FF	PTR	N	"Pointers to Dialogue (256 strings, $100)"	2007.06.28
385200	3843FF	PTR	N	"Pointers to Dialogue (256 strings, $100)"	2007.06.28
385400	3855FF	PTR	N	"Pointers to Dialogue (256 strings, $100)"	2007.06.28
385600	3872F6	TXT	N	Dialogue	2007.06.28
3872F7	3887E0	TXT	N	Dialogue	2007.06.28
3887E1	389FE7	TXT	N	Dialogue	2007.06.28
389FE8	389FFF	---	N	UNUSED SPACE (24 bytes)	2007.06.28
38A000	38A2FD	EVENT	Y	(091) Location Event Data	2007.06.28
38A2FE	38A459	EVENT	Y	(092) Location Event Data	2007.06.28
38A45A	38A5C7	EVENT	Y	(093) Location Event Data	2007.06.28
38A5C8	38A7FF	EVENT	Y	(094) Location Event Data	2007.06.28
38A800	38A99C	EVENT	Y	(095) Location Event Data	2007.06.28
38A99D	38AA5E	EVENT	Y	(096) Location Event Data	2007.06.28
38AA5F	38AB71	EVENT	Y	(097) Location Event Data	2007.06.28
38AB72	38AD82	EVENT	Y	(098) Location Event Data	2007.06.28
38AD83	38AF6E	EVENT	Y	(099) Location Event Data	2007.06.28
38AF6F	38B226	EVENT	Y	(09A) Location Event Data	2007.06.28
38B227	38B2B6	EVENT	Y	(09B) Location Event Data	2007.06.28
38B2B7	38B444	EVENT	Y	(09C) Location Event Data	2007.06.28
38B445	38B985	EVENT	Y	(09D) Location Event Data	2007.06.28
38B986	38BC06	EVENT	Y	(09E) Location Event Data	2007.06.28
38BC07	38BF52	EVENT	Y	(09F) Location Event Data	2007.06.28
38BF53	38C441	EVENT	Y	(0A0) Location Event Data	2007.06.28
38C442	38C62B	EVENT	Y	(0A1) Location Event Data	2007.06.28
38C62C	38C92D	EVENT	Y	(0A2) Location Event Data	2007.06.28
38C92E	38CE06	EVENT	Y	(0A3) Location Event Data	2007.06.28
38CE07	38D40A	EVENT	Y	(0A4) Location Event Data	2007.06.28
38D40B	38D535	EVENT	Y	(0A5) Location Event Data	2007.06.28
38D536	38DA03	EVENT	Y	(0A6) Location Event Data	2007.06.28
38DA04	38DDA8	EVENT	Y	(0A7) Location Event Data	2007.06.28
38DDA9	38DEE1	EVENT	Y	(0A8) Location Event Data	2007.06.28
38DEE2	38E096	EVENT	Y	(0A9) Location Event Data	2007.06.28
38E097	38E109	EVENT	Y	(0AA) Location Event Data	2007.06.28
38E10A	38E2F3	EVENT	Y	(0AB) Location Event Data	2007.06.28
38E2F4	38E585	EVENT	Y	(0AC) Location Event Data	2007.06.28
38E586	38E897	EVENT	Y	(0AD) Location Event Data	2007.06.28
38E898	38EA6D	EVENT	Y	(0AE) Location Event Data	2007.06.28
38EA6E	38ED27	EVENT	Y	(0AF) Location Event Data	2007.06.28
38ED28	38EE83	EVENT	Y	(0B0) Location Event Data	2007.06.28
38EE84	38EFFF	---	N	UNUSED SPACE (380 bytes)	2007.06.28
38F000	38F0D3	PTR	N	"Pointers to Dialogue (106 strings, $6A)"	2007.06.28
38F0D4	38FF5C	TXT	N	Dialogue	2007.06.28
38FF5D	38FF5F	JUNK	N	Unpointed Dialogue	2007.06.28
38FF60	38FFFF	---	N	UNUSED SPACE (160 bytes)	2007.06.28
390000	390616	EVENT	Y	(0B1) Location Event Data	2007.06.28
390617	390C61	EVENT	Y	(0B2) Location Event Data	2007.06.28
390C62	39168F	EVENT	Y	(0B3) Location Event Data	2007.06.28
391690	391A1B	EVENT	Y	(0B4) Location Event Data	2007.06.28
391A1C	391BFC	EVENT	Y	(0B5) Location Event Data	2007.06.28
391BFD	391E82	EVENT	Y	(0B6) Location Event Data	2007.06.28
391E83	39244F	EVENT	Y	(0B7) Location Event Data	2007.06.28
392450	392571	EVENT	Y	(0B8) Location Event Data	2007.06.28
392572	392B3C	EVENT	Y	(0B9) Location Event Data	2007.06.28
392B3D	3931C6	EVENT	Y	(0BA) Location Event Data	2007.06.28
3931C7	3938DC	EVENT	Y	(0BB) Location Event Data	2007.06.28
3938DD	394086	EVENT	Y	(0BC) Location Event Data	2007.06.28
394087	39442C	EVENT	Y	(0BD) Location Event Data	2007.06.28
39442D	394917	EVENT	Y	(0BE) Location Event Data	2007.06.28
394918	394A19	EVENT	Y	(0BF) Location Event Data	2007.06.28
394A1A	394BF8	EVENT	Y	(0C0) Location Event Data	2007.06.28
394BF9	394D53	EVENT	Y	(0C1) Location Event Data	2007.06.28
394D54	394E83	EVENT	Y	(0C2) Location Event Data	2007.06.28
394E84	395169	EVENT	Y	(0C3) Location Event Data	2007.06.28
39516A	395503	EVENT	Y	(0C4) Location Event Data	2007.06.28
395504	395806	EVENT	Y	(0C5) Location Event Data	2007.06.28
395807	395B36	EVENT	Y	(0C6) Location Event Data	2007.06.28
395B37	395D36	EVENT	Y	(0C7:0C8) Location Event Data	2007.06.28
395D37	3960A6	EVENT	Y	(0C9) Location Event Data	2007.06.28
3960A7	3961A8	EVENT	Y	(0CA) Location Event Data	2007.06.28
3961A9	3963C3	EVENT	Y	(0CB) Location Event Data	2007.06.28
3963C4	3966B3	EVENT	Y	(0CC) Location Event Data	2007.06.28
3966B4	3969CE	EVENT	Y	(0CD) Location Event Data	2007.06.28
3969CF	396D7C	EVENT	Y	(0CE) Location Event Data	2007.06.28
396D7D	3973C5	EVENT	Y	(0CF:0D0) Location Event Data	2007.06.28
3973C6	3977B5	EVENT	Y	(0D1) Location Event Data	2007.06.28
3977B6	397895	EVENT	Y	(0D2) Location Event Data	2007.06.28
397896	397942	EVENT	Y	(0D3) Location Event Data	2007.06.28
397943	397B5B	EVENT	Y	(0D4) Location Event Data	2007.06.28
397B5C	397D27	EVENT	Y	(0D5) Location Event Data	2007.06.28
397D28	397F41	EVENT	Y	(0D6) Location Event Data	2007.06.28
397F42	398179	EVENT	Y	(0D7) Location Event Data	2007.06.28
39817A	3982DA	EVENT	Y	(0D8) Location Event Data	2007.06.28
3982DB	39873E	EVENT	Y	(0D9) Location Event Data	2007.06.28
39873F	398933	EVENT	Y	(0DA) Location Event Data	2007.06.28
398934	3989A8	EVENT	Y	(0DB) Location Event Data	2007.06.28
3989A9	398C6A	EVENT	Y	(0DC) Location Event Data	2007.06.28
398C6B	398E44	EVENT	Y	(0DD) Location Event Data	2007.06.28
398E45	39920C	EVENT	Y	(0DE) Location Event Data	2007.06.28
39920D	399C28	EVENT	Y	(0DF) Location Event Data	2007.06.28
399C29	39A034	EVENT	Y	(0E0) Location Event Data	2007.06.28
39A035	39A127	EVENT	Y	(0E1) Location Event Data	2007.06.28
39A128	39A23E	EVENT	Y	(0E2) Location Event Data	2007.06.28
39A23F	39AFE9	EVENT	Y	(0E3:0E6) Location Event Data	2007.06.28
39AFEA	39AFFF	JUNK	N	"Unpointed Dialogue, (0E7:0EB) Loc. Event PTRs go here"	2007.06.28
39B000	39B189	PTR	N	"Pointers to Dialogue (197 strings, $C5)"	2007.06.28
39B18A	39B233	PTR	N	"Pointers to Dialogue (85 strings, $55)"	2007.06.28
39B234	39B421	PTR	N	"Pointers to Dialogue (247 strings, $F7)"	2007.06.28
39B422	39CF5C	TXT	N	Dialogue	2007.06.28
39CF5D	39DF26	TXT	N	Dialogue	2007.06.28
39DF27	39FF24	TXT	N	Dialogue	2007.06.28
39FF25	39FF7C	JUNK	N	Unpointed Dialogue	2007.06.28
39FF7D	39FF9C	JUNK	N	Unpointed Dialogue	2007.06.28
39FF9D	39FFFF	JUNK	N	Unpointed Dialogue (non-terminating)	2007.06.28
3A0000	3A020A	EVENT	Y	(0EC) Location Event Data	2007.06.28
3A020B	3A032E	EVENT	Y	(0ED) Location Event Data	2007.06.28
3A032F	3A065E	EVENT	Y	(0EE) Location Event Data	2007.06.28
3A065F	3A086A	EVENT	Y	(0EF) Location Event Data	2007.06.28
3A086B	3A12A6	EVENT	Y	(0F0) Location Event Data	2007.06.28
3A12A7	3A1448	EVENT	Y	(0F1) Location Event Data	2007.06.28
3A1449	3A1AB8	EVENT	Y	(0F2) Location Event Data	2007.06.28
3A1AB9	3A20C7	EVENT	Y	(0F3) Location Event Data	2007.06.28
3A20C8	3A23DB	EVENT	Y	(0F4) Location Event Data	2007.06.28
3A23DC	3A27C0	EVENT	Y	(0F5) Location Event Data	2007.06.28
3A27C1	3A2C67	EVENT	Y	(0F6) Location Event Data	2007.06.28
3A2C68	3A2FF2	EVENT	Y	(0F7) Location Event Data	2007.06.28
3A2FF3	3A355B	EVENT	Y	(0F8) Location Event Data	2007.06.28
3A355C	3A380A	EVENT	Y	(0F9) Location Event Data	2007.06.28
3A380B	3A3C35	EVENT	Y	(0FA) Location Event Data	2007.06.28
3A3C36	3A4083	EVENT	Y	(0FB) Location Event Data	2007.06.28
3A4084	3A42B0	EVENT	Y	(0FC) Location Event Data	2007.06.28
3A42B1	3A488A	EVENT	Y	(0FD) Location Event Data	2007.06.28
3A488B	3A4C67	EVENT	Y	(0FE) Location Event Data	2007.06.28
3A4C68	3A509C	EVENT	Y	(0FF) Location Event Data	2007.06.28
3A509D	3A54FE	EVENT	Y	(100) Location Event Data	2007.06.28
3A54FF	3A5777	EVENT	Y	(101) Location Event Data	2007.06.28
3A5778	3A57FF	EVENT	Y	(102) Location Event Data	2007.06.28
3A5800	3A5B02	EVENT	Y	(103) Location Event Data	2007.06.28
3A5B03	3A5BE0	EVENT	Y	(104) Location Event Data	2007.06.28
3A5BE1	3A640D	EVENT	Y	(105) Location Event Data	2007.06.28
3A640E	3A652A	EVENT	Y	(106) Location Event Data	2007.06.28
3A652B	3A656E	EVENT	Y	(107) Location Event Data	2007.06.28
3A656F	3A660E	EVENT	Y	(108) Location Event Data	2007.06.28
3A660F	3A6850	EVENT	Y	(109) Location Event Data	2007.06.28
3A6851	3A6DA6	EVENT	Y	(10A) Location Event Data	2007.06.28
3A6DA7	3A7224	EVENT	Y	(10B) Location Event Data	2007.06.28
3A7225	3A7384	EVENT	Y	(10C) Location Event Data	2007.06.28
3A7385	3A7B79	EVENT	Y	(10D) Location Event Data	2007.06.28
3A7B7A	3A7D27	EVENT	Y	(10E) Location Event Data	2007.06.28
3A7D28	3A7F77	EVENT	Y	(10F) Location Event Data	2007.06.28
3A7F78	3A812E	EVENT	Y	(110) Location Event Data	2007.06.28
3A812F	3A82A5	EVENT	Y	(111) Location Event Data	2007.06.28
3A82A6	3A87FE	EVENT	Y	(112) Location Event Data	2007.06.28
3A87FF	3A8F47	EVENT	Y	(113) Location Event Data	2007.06.28
3A8F48	3A9748	EVENT	Y	(114) Location Event Data	2007.06.28
3A9749	3A9824	EVENT	Y	(115) Location Event Data	2007.06.28
3A9825	3A9A2D	EVENT	Y	(116) Location Event Data	2007.06.28
3A9A2E	3A9C97	EVENT	Y	(117) Location Event Data	2007.06.28
3A9C98	3A9D1B	EVENT	Y	(118) Location Event Data	2007.06.28
3A9D1C	3A9F6F	EVENT	Y	(119) Location Event Data	2007.06.28
3A9F70	3AA33A	EVENT	Y	(11A) Location Event Data	2007.06.28
3AA33B	3AB190	EVENT	Y	(11B) Location Event Data	2007.06.28
3AB191	3AB906	EVENT	Y	(11C) Location Event Data	2007.06.28
