FirstByte	LastByte	Type	Compressed	Description	Modified
38AECA	38B2F1	EVENT	Y	(Unk) Event 02F Heckran Cave passages	2007.06.28
38B2F2	38B4DD	EVENT	Y	(Unk) Event 030 Heckran Cave entrance	2007.06.28
38B4DE	38B55B	EVENT	Y	(Unk) Event 031 Heckran Cave flooded area	2007.06.28
38B55C	38B5D1	EVENT	Y	(Unk) Event 039 $0D09 FORMAT	2007.06.28
38B5D2	38B647	EVENT	Y	(Unk) Event 03A $0D09 FORMAT	2007.06.28
38B648	38B6BD	EVENT	Y	(Unk) Event 03B $0D09 FORMAT	2007.06.28
38B6BE	38B733	EVENT	Y	(Unk) Event 03C $0D09 FORMAT	2007.06.28
38B734	38B7A9	EVENT	Y	(Unk) Event 03D $0D09 FORMAT	2007.06.28
38B7AA	38B81F	EVENT	Y	(Unk) Event 03E $0D09 FORMAT	2007.06.28
38B820	38B895	EVENT	Y	(Unk) Event 03F $0D09 FORMAT	2007.06.28
38B896	38B90B	EVENT	Y	(Unk) Event 041 $0D09 FORMAT	2007.06.28
38B90C	38B981	EVENT	Y	(Unk) Event 042 $0D09 FORMAT	2007.06.28
38B982	38B9F7	EVENT	Y	(Unk) Event 043 $0D09 FORMAT	2007.06.28
38B9F8	38BA6D	EVENT	Y	(Unk) Event 044 $0D09 FORMAT	2007.06.28
38BA6E	38BAE3	EVENT	Y	(Unk) Event 045 $0D09 FORMAT	2007.06.28
38BAE4	38BB59	EVENT	Y	(Unk) Event 046 $0D09 FORMAT	2007.06.28
38BB5A	38C792	EVENT	Y	(Unk) Event 047 Guardia Jail Crono's jail cell	2007.06.28
38C793	38CDB6	EVENT	Y	(Unk) Event 048 Guardia Jail	2007.06.28
38CDB7	38CE33	EVENT	Y	(Unk) Event 049 empty? *1000 AD Hero's Grave	2007.06.28
38CE34	38CEB0	EVENT	Y	(Unk) Event 04A empty? *600 AD Hero's Grave	2007.06.28
38CEB1	38CEE7	EVENT	Y	(Unk) Event 04B empty? *Guardia Jail outside	2007.06.28
38CEE8	38CF64	EVENT	Y	(Unk) Event 04C empty? *600 AD Hero's Grave	2007.06.28
38CF65	38CFE1	EVENT	Y	(Unk) Event 04D empty? *600 AD Hero's Grave	2007.06.28
38CFE2	38D05E	EVENT	Y	(Unk) Event 04E empty? *600 AD Hero's Grave	2007.06.28
38D05F	38D0D4	EVENT	Y	(Unk) Event 04F $0D09 FORMAT	2007.06.28
38D0D5	38D14A	EVENT	Y	(Unk) Event 050 $0D09 FORMAT	2007.06.28
38D14B	38D1C0	EVENT	Y	(Unk) Event 051 $0D09 FORMAT	2007.06.28
38D1C1	38D236	EVENT	Y	(Unk) Event 052 $0D09 FORMAT	2007.06.28
38D237	38D2AC	EVENT	Y	(Unk) Event 053 $0D09 FORMAT	2007.06.28
38D2AD	38D322	EVENT	Y	(Unk) Event 054 $0D09 FORMAT	2007.06.28
38D323	38D398	EVENT	Y	(Unk) Event 055 $0D09 FORMAT	2007.06.28
38D399	38D40E	EVENT	Y	(Unk) Event 056 $0D09 FORMAT	2007.06.28
38D40F	38D484	EVENT	Y	(Unk) Event 057 $0D09 FORMAT	2007.06.28
38D485	38D4FA	EVENT	Y	(Unk) Event 058 $0D09 FORMAT	2007.06.28
38D4FB	38D570	EVENT	Y	(Unk) Event 059 $0D09 FORMAT	2007.06.28
38D571	38D5E6	EVENT	Y	(Unk) Event 05A $0D09 FORMAT	2007.06.28
38D5E7	38D65C	EVENT	Y	(Unk) Event 05B $0D09 FORMAT	2007.06.28
38D65D	38D6D2	EVENT	Y	(Unk) Event 05C $0D09 FORMAT	2007.06.28
38D6D3	38D748	EVENT	Y	(Unk) Event 05D $0D09 FORMAT	2007.06.28
38D749	38D7BE	EVENT	Y	(Unk) Event 05E $0D09 FORMAT	2007.06.28
38D7BF	38D834	EVENT	Y	(Unk) Event 05F $0D09 FORMAT	2007.06.28
38D835	38D8AA	EVENT	Y	(Unk) Event 060 $0D09 FORMAT	2007.06.28
38D8AB	38D920	EVENT	Y	(Unk) Event 061 $0D09 FORMAT	2007.06.28
38D921	38D996	EVENT	Y	(Unk) Event 062 $0D09 FORMAT	2007.06.28
38D997	38DA0C	EVENT	Y	(Unk) Event 063 $0D09 FORMAT	2007.06.28
38DA0D	38DA82	EVENT	Y	(Unk) Event 064 $0D09 FORMAT	2007.06.28
38DA83	38DAF8	EVENT	Y	(Unk) Event 065 $0D09 FORMAT	2007.06.28
38DAF9	38DB6E	EVENT	Y	(Unk) Event 066 $0D09 FORMAT	2007.06.28
38DB6F	38DBE4	EVENT	Y	(Unk) Event 067 $0D09 FORMAT	2007.06.28
38DBE5	38DC5A	EVENT	Y	(Unk) Event 068 $0D09 FORMAT	2007.06.28
38DC5B	38DCD0	EVENT	Y	(Unk) Event 069 $0D09 FORMAT	2007.06.28
38DCD1	38DD46	EVENT	Y	(Unk) Event 06A $0D09 FORMAT	2007.06.28
38DD47	38DDBC	EVENT	Y	(Unk) Event 06B $0D09 FORMAT	2007.06.28
38DDBD	38DE55	EVENT	Y	(Unk) Event 085 600 AD Zenan Bridge broken East	2007.06.28
38DE56	38DF06	EVENT	Y	(Unk) Event 086 1000 AD Zenan Bridge broken East	2007.06.28
38DF07	38E822	EVENT	Y	(Unk) Event 087 600 AD Zenan Bridge (old?)	2007.06.28
38E823	38E8B0	EVENT	Y	(Unk) Event 09E Fiona's Villa	2007.06.28
38E8B1	38E926	EVENT	Y	(Unk) Event 09F $0D09 FORMAT	2007.06.28
38E927	38E99C	EVENT	Y	(Unk) Event 0A0 $0D09 FORMAT	2007.06.28
38E99D	38EA12	EVENT	Y	(Unk) Event 0A1 $0D09 FORMAT	2007.06.28
38EA13	38EA88	EVENT	Y	(Unk) Event 0A2 $0D09 FORMAT	2007.06.28
38EA89	38EAFE	EVENT	Y	(Unk) Event 0B1 $0D09 FORMAT	2007.06.28
38EAFF	38EB74	EVENT	Y	(Unk) Event 0B2 $0D09 FORMAT	2007.06.28
38EB75	38EBEA	EVENT	Y	(Unk) Event 0B3 $0D09 FORMAT	2007.06.28
38EBEB	38EC60	EVENT	Y	(Unk) Event 0B4 $0D09 FORMAT	2007.06.28
38EC61	38ECD6	EVENT	Y	(Unk) Event 0B5 $0D09 FORMAT	2007.06.28
38ECD7	38ED4C	EVENT	Y	(Unk) Event 0B6 $0D09 FORMAT	2007.06.28
38ED4D	38EDC2	EVENT	Y	(Unk) Event 0B7 $0D09 FORMAT	2007.06.28
38EDC3	38EE38	EVENT	Y	(Unk) Event 0B8 $0D09 FORMAT	2007.06.28
38EE39	38EEAE	EVENT	Y	(Unk) Event 0B9 $0D09 FORMAT	2007.06.28
38EEAF	38EF24	EVENT	Y	(Unk) Event 0BA $0D09 FORMAT	2007.06.28
38EF25	38EF9A	EVENT	Y	(Unk) Event 0BB $0D09 FORMAT	2007.06.28
38EF9B	38F010	EVENT	Y	(Unk) Event 0BC $0D09 FORMAT	2007.06.28
38F011	38F086	EVENT	Y	(Unk) Event 0BD $0D09 FORMAT	2007.06.28
38F087	38F0FC	EVENT	Y	(Unk) Event 0BE $0D09 FORMAT	2007.06.28
38F0FD	38F239	EVENT	Y	(Unk) Event 0C0 600 AD Hero's Grave Frog King battle	2007.06.28
38F23A	38F332	EVENT	Y	(Unk) Event 12A Tyrano Lair outside Dactyls PROMO	2007.06.28
38F333	38F450	EVENT	Y	(Unk) Event 0C5 Giant's Claw RustTyrano Rainbow Shell	2007.06.28
38F451	38F4BA	EVENT	Y	(Unk) Event 119 EMPTY *Forest Maze entrance	2007.06.28
38F4BB	38F95D	EVENT	Y	(Unk) Event 11A Forest Maze	2007.06.28
38F95E	38F9C7	EVENT	Y	(Unk) Event 124 EMPTY *Laruba Ruins	2007.06.28
38F9C8	38FA3D	EVENT	Y	(Unk) Event 17A $0D09 FORMAT	2007.06.28
38FA3E	38FAB3	EVENT	Y	(Unk) Event 1D8 $0D09 FORMAT	2007.06.28
38FAB4	38FB29	EVENT	Y	(Unk) Event 1D9 $0D09 FORMAT	2007.06.28
38FB2A	38FB9F	EVENT	Y	(Unk) Event 1DA $0D09 FORMAT	2007.06.28
38FBA0	38FC15	EVENT	Y	(Unk) Event 1DB $0D09 FORMAT	2007.06.28
38FC16	38FC8B	EVENT	Y	(Unk) Event 1DC $0D09 FORMAT	2007.06.28
38FC8C	38FD01	EVENT	Y	(Unk) Event 1DD $0D09 FORMAT	2007.06.28
38FD02	38FD77	EVENT	Y	(Unk) Event 1DE $0D09 FORMAT	2007.06.28
38FD78	38FDED	EVENT	Y	(Unk) Event 1DF $0D09 FORMAT	2007.06.28
38FDEE	38FE57	EVENT	Y	(Unk) Event 17B EMPTY *>Empty Green Field	2007.06.28
38FE58	38FEC1	EVENT	Y	(Unk) Event 17C EMPTY *Algetty main	2007.06.28
38FEC2	38FF2B	EVENT	Y	(Unk) Event 17D EMPTY *Algetty inn	2007.06.28
38FF2C	38FF95	EVENT	Y	(Unk) Event 17E EMPTY *Algetty elder's residence	2007.06.28
38FF96	38FFFF	EVENT	Y	(Unk) Event 17F EMPTY *Algetty residence	2007.06.28
390000	390656	EVENT	Y	(0DA) Event 081 Cathedral	2007.06.28
390657	3906CA	EVENT	Y	(0DB) Event 082 Cathedral first section	2007.06.28
3906CB	39073E	EVENT	Y	(0DC) Event 083 Cathedral second section	2007.06.28
39073F	3907B2	EVENT	Y	(0DD) Event 084 Cathedral third section	2007.06.28
3907B3	390826	EVENT	Y	(0DE) Event 088 Dorino	2007.06.28
390827	39089A	EVENT	Y	(0DF) Event 089 Dorino	2007.06.28
39089B	39090E	EVENT	Y	(0E0) Event 08A Dorino	2007.06.28
39090F	390982	EVENT	Y	(0E1) Event 08B Dorino	2007.06.28
390983	3909F6	EVENT	Y	(0E2) Event 08C Cursed Woods	2007.06.28
3909F7	390A6A	EVENT	Y	(0E3) Event 08D Frog's burrow	2007.06.28
390A6B	390ADE	EVENT	Y	(0E4) Event 08F Denadoro Mts	2007.06.28
390ADF	390B52	EVENT	Y	(0E5) Event 097 Denadoro Mts	2007.06.28
390B53	390BC6	EVENT	Y	(0E6) Event 09B 600 AD Porre Cafe	2007.06.28
390BC7	390C3A	EVENT	Y	(0E7) Event 0C6 Cathedral	2007.06.28
390C3B	390CAE	EVENT	Y	(0E8) Event 0C7 Cathedral	2007.06.28
390CAF	390D22	EVENT	Y	(0E9) Event 0C8 Cathedral	2007.06.28
390D23	390D96	EVENT	Y	(0EA) Event 0C9 Cathedral	2007.06.28
390D97	390E0A	EVENT	Y	(0EB) Event 0CA Cathedral	2007.06.28
390E0B	390E7E	EVENT	Y	(0EC) Event 0CB Cathedral	2007.06.28
390E7F	390EF2	EVENT	Y	(0ED) Event 0CC Cyrus cutscene Guardia Forest	2007.06.28
390EF3	390F66	EVENT	Y	(0EE) Event 0CD Cyrus cutscene Denadoro Mts battle	2007.06.28
390F67	390FDA	EVENT	Y	(0EF) Event 0CE Cyrus cutscene Guardia Castle	2007.06.28
390FDB	39104F	EVENT	Y	"(0F0:0F1)   0CF,138 >Empty Green Field/Singing Mtn."	2007.06.28
391050	3910C4	EVENT	Y	(0F2) Event 139 Singing Mountain outside	2007.06.28
3910C5	391139	EVENT	Y	(0F3) Event 13A Singing Mountain lava caves	2007.06.28
39113A	3911AE	EVENT	Y	(0F4) Event 13B Singing Mountain	2007.06.28
3911AF	391223	EVENT	Y	(0F5) Event 13C Singing Mountain	2007.06.28
391224	391298	EVENT	Y	(0F6) Event 13D Singing Mountain	2007.06.28
391299	39130D	EVENT	Y	(0F7) Event 13E Singing Mountain	2007.06.28
39130E	391382	EVENT	Y	(0F8) Event 13F Singing Mountain outside	2007.06.28
391383	3913F7	EVENT	Y	(0F9) Event 140 Singing Mountain outside	2007.06.28
3913F8	39146C	EVENT	Y	(0FA) Event 141 Singing Mountain	2007.06.28
39146D	3914E1	EVENT	Y	(0FB) Event 142 Singing Mountain final room	2007.06.28
3914E2	391556	EVENT	Y	(0FC) Event 143 >Empty Green Field	2007.06.28
391557	3915CB	EVENT	Y	(0FD) Event 144 >Empty Green Field	2007.06.28
3915CC	391640	EVENT	Y	(0FE) Event 145 >Empty Green Field	2007.06.28
391641	3916B5	EVENT	Y	(0FF) Event 146 >Empty Green Field	2007.06.28
3916B6	39172A	EVENT	Y	"(100:117)   148:157, 159:15F, 163 Zeal areas"	2007.06.28
39172B	391823	EVENT	Y	(118) Event 165 Kajar main room	2007.06.28
391824	391897	EVENT	Y	(119) Event 166 Kajar study	2007.06.28
391898	39190C	EVENT	Y	(11A) Event 167 Kajar hidden room	2007.06.28
39190D	391981	EVENT	Y	(11B) Event 168 Kajar magic lab	2007.06.28
391982	3919F6	EVENT	Y	(11C) Event 169 >Empty Green Field	2007.06.28
3919F7	391A6B	EVENT	Y	(11D) Event 18E Zeal secret path	2007.06.28
391A6C	391AE0	EVENT	Y	(11E) Event 18F Zeal secret path unfinished	2007.06.28
391AE1	391B55	EVENT	Y	(11F) Event 190 Zeal secret path dead end	2007.06.28
391B56	391C0C	EVENT	Y	(120) Event 191 Zeal Palace main room & side rooms	2007.06.28
391C0D	391C81	EVENT	Y	(121) Event 192 Zeal Palace main/right hallway	2007.06.28
391C82	391CF6	EVENT	Y	(122) Event 193 Zeal Palace left hallway	2007.06.28
391CF7	391E98	JUNK	Y	Overwritten 08A Dorino Inn (418 bytes)	2007.06.28
391E99	391FE1	EVENT	Y	(Unk) Event 08B Dorino Market	2007.06.28
391FE2	3925CC	EVENT	Y	(Unk) Event 08C Cursed Woods	2007.06.28
3925CD	392C36	EVENT	Y	(Unk) Event 08D Frog's burrow	2007.06.28
392C37	393264	EVENT	Y	(Unk) Event 08F Denadoro Mts cliff	2007.06.28
393265	393A40	EVENT	Y	(Unk) Event 097 Denadoro Mts Masamune cave	2007.06.28
393A41	393C8D	EVENT	Y	(Unk) Event 09B 600 AD Porre Cafe	2007.06.28
393C8E	3941B1	EVENT	Y	(Unk) Event 0C6 Cathedral Yakra battle	2007.06.28
3941B2	39428C	EVENT	Y	(Unk) Event 0C7 Cathedral captured soldier room	2007.06.28
39428D	394496	EVENT	Y	(Unk) Event 0C8 Cathedral disguised royalty room	2007.06.28
394497	39460A	EVENT	Y	(Unk) Event 0C9 Cathedral treasure room	2007.06.28
39460B	39475D	EVENT	Y	(Unk) Event 0CA Cathedral dining room	2007.06.28
39475E	394980	EVENT	Y	(Unk) Event 0CB Cathedral basement	2007.06.28
394981	394D2D	EVENT	Y	(Unk) Event 0CC Cyrus cutscene Guardia Forest	2007.06.28
394D2E	395039	EVENT	Y	(Unk) Event 0CD Cyrus cutscene Denadoro Mts battle	2007.06.28
39503A	3953A4	EVENT	Y	(Unk) Event 0CE Cyrus cutscene Guardia Castle	2007.06.28
3953A5	395419	EVENT	Y	"(Unk) Event 0CF, 138 EMPTY *>Empty Green Field/Singing Mtn."	2007.06.28
39541A	39548E	EVENT	Y	(Unk) Event 139 EMPTY *Singing Mountain outside	2007.06.28
39548F	395503	EVENT	Y	(Unk) Event 13A EMPTY *Singing Mountain lava caves	2007.06.28
395504	395578	EVENT	Y	(Unk) Event 13B EMPTY *Singing Mountain	2007.06.28
395579	3955ED	EVENT	Y	(Unk) Event 13C EMPTY *Singing Mountain	2007.06.28
3955EE	395662	EVENT	Y	(Unk) Event 13D EMPTY *Singing Mountain	2007.06.28
395663	3956D7	EVENT	Y	(Unk) Event 13E EMPTY *Singing Mountain	2007.06.28
3956D8	39574C	EVENT	Y	(Unk) Event 13F EMPTY *Singing Mountain outside	2007.06.28
39574D	3957C1	EVENT	Y	(Unk) Event 140 EMPTY *Singing Mountain outside	2007.06.28
3957C2	395836	EVENT	Y	(Unk) Event 141 EMPTY *Singing Mountain	2007.06.28
395837	3958AB	EVENT	Y	(Unk) Event 142 EMPTY *Singing Mountain final room	2007.06.28
3958AC	395920	EVENT	Y	(Unk) Event 143 EMPTY *>Empty Green Field	2007.06.28
395921	395995	EVENT	Y	(Unk) Event 144 EMPTY *>Empty Green Field	2007.06.28
395996	395A0A	EVENT	Y	(Unk) Event 145 EMPTY *>Empty Green Field	2007.06.28
395A0B	395A7F	EVENT	Y	(Unk) Event 146 EMPTY *>Empty Green Field	2007.06.28
395A80	395AF4	EVENT	Y	"(Unk) Event 148:157, 159:15F, 163 EMPTY *Zeal areas"	2007.06.28
395AF5	395BED	EVENT	Y	(Unk) Event 165 Kajar main room	2007.06.28
395BEE	395C62	EVENT	Y	(Unk) Event 166 EMPTY *Kajar	2007.06.28
395C63	395CD7	EVENT	Y	(Unk) Event 167 EMPTY *Kajar hidden room	2007.06.28
395CD8	395D4C	EVENT	Y	(Unk) Event 168 EMPTY *Kajar upper right room	2007.06.28
395D4D	395DC1	EVENT	Y	(Unk) Event 169 EMPTY *>Empty Green Field	2007.06.28
395DC2	395E36	EVENT	Y	(Unk) Event 18E EMPTY *Zeal secret path	2007.06.28
395E37	395EAB	EVENT	Y	(Unk) Event 18F EMPTY *Zeal secret path unfinished	2007.06.28
395EAC	395F20	EVENT	Y	(Unk) Event 190 EMPTY *Zeal secret path dead end	2007.06.28
395F21	395FD7	EVENT	Y	(Unk) Event 191 Zeal Palace main room	2007.06.28
395FD8	39604C	EVENT	Y	(Unk) Event 192 EMPTY *Zeal Palace main/right hallway	2007.06.28
39604D	3960C1	EVENT	Y	(Unk) Event 193 EMPTY *Zeal Palace left hallway	2007.06.28
3960C2	3961BE	JUNK	Y	Overwritten 165 Kajar main room (253 bytes)	2007.06.28
3961BF	396233	EVENT	Y	(Unk) Event 166 EMPTY *Kajar	2007.06.28
396234	3962A8	EVENT	Y	(Unk) Event 167 EMPTY *Kajar hidden room	2007.06.28
3962A9	39631D	EVENT	Y	(Unk) Event 168 EMPTY *Kajar upper right room	2007.06.28
39631E	396392	EVENT	Y	(Unk) Event 169 EMPTY *>Empty Green Field	2007.06.28
396393	396407	EVENT	Y	(Unk) Event 18E EMPTY *Zeal secret path	2007.06.28
396408	39647C	EVENT	Y	(Unk) Event 18F EMPTY *Zeal secret path unfinished	2007.06.28
39647D	3964F1	EVENT	Y	(Unk) Event 190 EMPTY *Zeal secret path dead end	2007.06.28
3964F2	3965A8	EVENT	Y	(Unk) Event 191 Zeal Palace main room	2007.06.28
3965A9	39661D	EVENT	Y	(Unk) Event 192 EMPTY *Zeal Palace main/right hallway	2007.06.28
39661E	396692	EVENT	Y	(Unk) Event 193 EMPTY *Zeal Palace left hallway	2007.06.28
396693	3966DA	JUNK	Y	Overwritten 08F Denadoro Mts cliff (72 bytes)	2007.06.28
3966DB	396E8B	EVENT	Y	(Unk) Event 097 Denadoro Mts Masamune cave	2007.06.28
396E8C	3970FE	EVENT	Y	(Unk) Event 09B 600 AD Porre Cafe	2007.06.28
3970FF	3975FC	EVENT	Y	(Unk) Event 0C6 Cathedral Yakra battle	2007.06.28
3975FD	3976D7	EVENT	Y	(Unk) Event 0C7 Cathedral captured soldier room	2007.06.28
3976D8	3978E1	EVENT	Y	(Unk) Event 0C8 Cathedral disguised royalty room	2007.06.28
3978E2	397A55	EVENT	Y	(Unk) Event 0C9 Cathedral treasure room	2007.06.28
397A56	397BA8	EVENT	Y	(Unk) Event 0CA Cathedral dining room	2007.06.28
397BA9	397DCB	EVENT	Y	(Unk) Event 0CB Cathedral basement	2007.06.28
397DCC	397FFF	JUNK	Y	Overwritten 0CC Cyrus cutscene Guardia Forest (564 bytes)	2007.06.28
398000	3980CF	EVENT	Y	(145) Event 000 *New Game*	2007.06.28
3980D0	39813B	EVENT	Y	(146) Event 1F0:1FF (Overworld Maps)	2007.06.28
39813C	398254	EVENT	Y	(147) Event 003 Lucca's House hallway	2007.06.28
398255	39839A	EVENT	Y	(148) Event 004 Lucca's House entrance	2007.06.28
39839B	398A4C	EVENT	Y	(149) Event 005 Millennial Fair main	2007.06.28
398A4D	39931C	EVENT	Y	(14A) Event 008 Millennial Fair Lucca's telepod	2007.06.28
39931D	39942F	EVENT	Y	(14B) Event 009 Millennial Fair dozen villagers	2007.06.28
399430	399516	EVENT	Y	(14C) Event Lucca's House Lucca's room	2007.06.28
399517	399B64	EVENT	Y	(14D:14E) Events - Guardia Castle courtroom	2007.06.28
399B65	399C34	EVENT	Y	(14F) Event 08E Denadoro *New Game*	2007.06.28
399C35	399D04	EVENT	Y	(150) Event 091 Denadoro *New Game*	2007.06.28
399D05	399DD4	EVENT	Y	(151) Event 092 Denadoro *New Game*	2007.06.28
399DD5	399EA4	EVENT	Y	(152) Event 095 Denadoro *New Game*	2007.06.28
399EA5	399F74	EVENT	Y	(153) Event 0A3 Magic Cave closed *New Game*	2007.06.28
399F75	39A2C3	EVENT	Y	(154) Event 0A4 Magic Cave inside	2007.06.28
39A2C4	39A55C	EVENT	Y	(155) Event 0E4 Factory Ruins	2007.06.28
39A55D	39A7CB	EVENT	Y	(156) Event 0E5 Factory Ruins	2007.06.28
39A7CC	39AFC1	EVENT	Y	(157) Event 0E6 Factory Ruins	2007.06.28
39AFC2	39B421	EVENT	Y	(158) Event 0E7 Factory Ruins	2007.06.28
39B422	39B532	EVENT	Y	(159) Event 0E8 Factory Ruins	2007.06.28
39B533	39B65B	EVENT	Y	(15A) Event 0E9 Factory Ruins	2007.06.28
39B65C	39B6FB	EVENT	Y	(15B) Event 0EA Factory Ruins	2007.06.29
39B6FC	39B81A	EVENT	Y	(15C) Event 103 Factory Ruins	2007.06.29
39B81B	39B95A	EVENT	Y	"(15D:165) Events - Death Peak areas, Geno Dome *New Game*"	2007.06.28
39B95B	39BA2A	EVENT	Y	(166) Event 000 *New Game*	2007.06.28
39BA2B	39BAFA	EVENT	Y	(167) Event 000 *New Game*	2007.06.28
39BAFB	39BBCA	EVENT	Y	(168) Event 000 *New Game*	2007.06.28
39BBCB	39BC9A	EVENT	Y	(169) Event 000 *New Game*	2007.06.28
39BC9B	39BD6A	EVENT	Y	(16A) Event 000 *New Game*	2007.06.28
39BD6B	39C007	EVENT	Y	(16B:171)   1AE Tyrano Lair prison	2007.06.28
39C008	39C06D	EVENT	Y	(172) Event 1AF >Empty Green Field/Tyrano Lair	2007.06.28
39C06E	39C123	EVENT	Y	(173) Event 1B0 Epochs	2007.06.28
39C124	39C249	EVENT	Y	(174) Event 1B1 Title screen	2007.06.28
39C24A	39C99A	EVENT	Y	(175) Event 1B2 Millennial Fair Tent of Horrors	2007.06.28
39C99B	39CA2A	EVENT	Y	(176) Event 1B3 Magic Cave open	2007.06.28
39CA2B	39CB43	EVENT	Y	"(177:178)   1B4, 1B5 Campfire and Factory Ruins?"	2007.06.28
39CB44	39CD35	EVENT	Y	(179) Event 1B6 Guardia Castle courtroom King Guardia trial	2007.06.28
39CD36	39D459	EVENT	Y	(17A) Event 1B7 Millennial Fair Leene Square	2007.06.28
39D45A	39D542	EVENT	Y	(17B:17F) Loc Events - >Empty Green Field/Test battle	2007.06.28
39D543	39D5A5	JUNK	Y	Overwritten 1B3 Magic Cave open (99 bytes)	2007.06.28
39D5A6	39D6BE	EVENT	Y	(Unk) Event 1B5 Factory Ruins?	2007.06.28
39D6BF	39D8B0	EVENT	Y	(Unk) Event 1B6 Guardia Castle courtroom King Guardia trial	2007.06.28
39D8B1	39DFD4	EVENT	Y	(Unk) Event 1B7 Millennial Fair Leene Square	2007.06.28
39DFD5	39E0BD	EVENT	Y	(Unk) Event ??? >Empty Green Field/Test battle	2007.06.28
39E0BE	39E6BF	JUNK	Y	"Overwritten 1B7 Millennial Fair Leene Square, and others?"	2007.06.28
39E6C0	39E73A	EVENT	Y	(Unk) Event ??? Nu battle	2007.06.28
39E73B	39E879	EVENT	Y	(Unk) Event ??? Test battle	2007.06.28
39E87A	39EB41	JUNK	Y	Overwritten 0E2 Proto Dome (712 bytes)	2007.06.28
39EB42	39EF54	EVENT	Y	(Unk) Event 0E3 Proto Dome portal (non-demo)	2007.06.28
39EF55	39EFAF	EVENT	Y	(Unk) Event 0F8 EMPTY *Geno Dome entrance	2007.06.28
39EFB0	39F00A	EVENT	Y	(Unk) Event 0F9 EMPTY *Geno Dome conveyor belt start	2007.06.28
39F00B	39F065	EVENT	Y	(Unk) Event 0FA EMPTY *Geno Dome conveyor belt end	2007.06.28
39F066	39F0C0	EVENT	Y	(Unk) Event 100 EMPTY *Geno Dome	2007.06.28
39F0C1	39F11B	EVENT	Y	(Unk) Event 101 EMPTY *Geno Dome treasure room	2007.06.28
39F11C	39F176	EVENT	Y	(Unk) Event 102 EMPTY *Geno Dome treasure room	2007.06.28
39F177	39F1D1	EVENT	Y	(Unk) Event 10C EMPTY *Geno Dome Mother Brain	2007.06.28
39F1D2	39F22C	EVENT	Y	(Unk) Event 10D EMPTY *Geno Dome	2007.06.28
39F22D	39F287	EVENT	Y	(Unk) Event 10E EMPTY *Reptite Lair room/out of place	2007.06.28
39F288	39F39D	EVENT	Y	(Unk) Event 10F Special Purpose Area (Old)	2007.06.28
39F39E	39F665	EVENT	Y	(Unk) Event 110 Mystic Mts cliff	2007.06.28
39F666	39FE5F	EVENT	Y	(Unk) Event 111 Mystic Mts field	2007.06.28
39FE60	39FFFF	JUNK	Y	Overwritten 112 Mystic Mts pathway (416 bytes)	2007.06.28
3A0000	3A0B3A	EVENT	Y	(190) Event 015 1000 AD Guardia Castle	2007.06.28
3A0B3B	3A0BD5	EVENT	Y	(191) Event 016 1000 AD Gaurdia Castle king's chambers	2007.06.28
3A0BD6	3A0CD2	EVENT	Y	(192) Event 017 1000 AD Guardia Castle Nadia's room	2007.06.28
3A0CD3	3A0D3C	EVENT	Y	(193) Event 018 1000 AD Guardia Castle dining room	2007.06.28
3A0D3D	3A0F33	EVENT	Y	(194) Event 019 1000 AD Guardia Castle knight's quarters	2007.06.28
3A0F34	3A1262	EVENT	Y	(195) Event 01A 1000 AD Guardia Castle basement	2007.06.28
3A1263	3A1B3F	EVENT	Y	(196) Event 078 600 AD Guardia Castle	2007.06.28
3A1B40	3A1D10	EVENT	Y	(197) Event 079 600 AD Guardia Castle king's chambers	2007.06.28
3A1D11	3A23B5	EVENT	Y	(198) Event 07A 600 AD Guardia Castle queen's chambers	2007.06.28
3A23B6	3A29EC	EVENT	Y	(199) Event 07B 600 AD Guardia Castle dining room	2007.06.28
3A29ED	3A2D47	EVENT	Y	(19A) Event 07C 600 AD Guardia Castle knight's quarters	2007.06.28
3A2D48	3A3152	EVENT	Y	(19B) Event 07D Magus Castle right hallway 2	2007.06.28
3A3153	3A15B7	EVENT	Y	(19C) Event 0A5 Magus Castle outside pathway	2007.06.28
3A35B8	3A3966	EVENT	Y	(19D) Event 0A6 Magus Castle entrance	2007.06.28
3A3967	3A39D0	EVENT	Y	(19E) Event 0A7 Magus Castle guillotine room	2007.06.28
3A39D1	3A3A3A	EVENT	Y	(19F) Event 0A8 Magus Castle pit trap room	2007.06.28
3A3A3B	3A3E0C	EVENT	Y	(1A0) Event 0A9 Magus Castle Slash	2007.06.28
3A3E0D	3A3E76	EVENT	Y	(1A1) Event 0AA Magus Castle long hallway	2007.06.28
3A3E77	3A40AF	EVENT	Y	(1A2) Event 0AB Magus Castle right hallway 1	2007.06.28
3A40B0	3A4119	EVENT	Y	(1A3) Event 0AC Magus Castle summon chamber	2007.06.28
3A411A	3A44A9	EVENT	Y	(1A4) Event 0AD Magus Castle Flea	2007.06.28
3A44AA	3A4513	EVENT	Y	(1A5) Event 0AE Magus Castle Ozzie battle	2007.06.28
3A4514	3A457D	EVENT	Y	(1A6) Event 0AF Magus Castle enemy elevator room	2007.06.28
3A457E	3A45E7	EVENT	Y	(1A7) Event 0B0 Magus Castle tower	2007.06.28
3A45E8	3A4651	EVENT	Y	(1A8) Event 0D0 Bangor Dome	2007.06.28
3A4652	3A46BB	EVENT	Y	(1A9) Event 0D1 Bangor Dome sealed room	2007.06.28
