FirstByte	LastByte	Type	Compressed	Description	Modified
0CF383			N		2003.05.06
0CF83F	0CF845	DATA	N	"Start address (+7E9430) to copy PC names within memory for battles, 1 byte each, 7 total"	2008.02.13
0CF846	0CF84C	DATA	N	"Start address (+7E2C23) of PC names in memory, 1 byte each, 7 total"	2008.07.14
0CF84D					2008.07.14
0CFA41	0CFA6A	MAP	N	Att. Tech Item text in battle	2008.07.14
0CFA6B	0CFA94	MAP	N	Att. Comb Item text in battle	2008.07.14
0CFA95					2008.07.14
0CFBC5	0CFBC7	DATA	N	"Battle Gauge display type, 1 byte each, 3 total"	2008.07.14
0CFBC8					2008.07.14
0CFC1E	0CFC2B	DATA	N	"Start address (+7E2603) of PC current HP, 2 bytes each, 7 total"	2008.07.14
0CFC2C	0CFC4E	JUNK	N	Duplicate 0CFC09-0CFC2B	2008.07.14
0CFC4F	0CFFFF	---	N	UNUSED SPACE (945 bytes)	2008.07.14
0D0000	0D008E	CODE	N	Unknown routines	2005.03.02
0D008F	0D008F	DATA	N	Graphic effect used by dying boss	2005.03.02
0D0090	0D009B	CODE	N	Unknown routines	2005.03.02
0D009C	0D009C	DATA	N	Sound effect used by dying enemy	2005.03.02
0D009D	0D01B2	CODE	N	Unknown routines	2008.07.14
0D01B3	0D01D0	CODE	N	Load Battle Party Message string index and its sound effect	2008.07.14
0D01D1	0D0D27	CODE	N	Unknown routines	2008.07.14
0D0D28			N		2003.05.06
0D1314	0D1653	CODE	N	Unknown routines	2003.05.06
0D1654			N		2003.05.06
0D3B5F	0D3B70	CODE	N	Unknown routines	2008.07.14
0D3B71	0D3B80	CODE	N	Stores sound effect data in battles	2008.07.14
0D3B81	0D3F9D	CODE	N	Unknown routines	2008.07.14
0D3F9E	0D3FE3	CODE	N	"Suspected JUNK, duplicate 0D3F58-0D3F9D"	2008.07.14
0D3FE4	0D3FFE	---	N	UNUSED SPACE (27 bytes)	2008.07.14
0D3FFF	0D3FFF	DATA	N	"Debug flag, unknown purpose, set to non-zero value to enable"	2008.07.14
0D4000					2008.07.14
0D6CEC	0D6D41	DATA	N	"Weapon palette index values, 1 byte ea. (weapons $00-55)"	2007.08.15
0D6D42			N		2007.08.15
0EDC1B	0EDFFF	---	N	UNUSED SPACE (997 bytes)	2003.05.23
0EE000			N		2003.05.23
0EEE6E	0EEF10	CODE	N	Unknown routines	2006.12.20
0EEF11	0EEF2C	PTR	N	Pointers to Battle Party Messages (14 pointers)	2006.12.20
0EEF2D	0EEFE0	TXT	N	Battle Party Messages	2006.12.20
0EEFE1	0EF0E5	CODE	N	Unknown routines	2006.12.20
0EF0E6			N		2003.05.06
0F0000	0F7FFF	GFX	N	Unknown 4 plane graphics	2003.04.29
0F8000			N		2003.04.29
0F8800	0F9FFF	???	N	Unknown 2 byte data	2003.05.12
0FA000			N		2003.05.12
0FE300	0FF6FC	CODE	N	Unknown routines	2007.08.15
0FE6FD	0FE705	CODE	N	Soft reset (from Battle)	2007.08.15
0FE706	0FE70A	CODE	N	Unknown routines	2007.08.15
0FE70B	0FE714	CODE	N	"In battle, check for L and R shoulder buttons being held (Ran Away!)"	2007.08.15
0FE715	0FE721	CODE	N	Routines for Ran Away!	2007.08.15
0FE722	0FE729	CODE	N	"Check Battle Bit 1.80, Can Run on/off setting"	2007.08.15
0FE72A	0FE72C	CODE	N	Routines used for successful Ran Away!	2007.08.15
0FE72D	0FE731	CODE	N	Routines for Ran Away!	2007.08.15
0FE732	0FFCCE	CODE	N	Unknown routines	2008.07.14
0FFCCF	0FFCEC	CODE	N	Restore dead PCs to 1HP after battle ends	2008.07.14
0FFCED	0FFE84	CODE	N	Unknown routines	2008.07.14
0FFE85	0FFFFC	---	N	UNUSED SPACE (376 bytes)	2008.07.14
0FFFFD	0FFFFF	DATA	N	"Debug flags, unknown related to attacks, 1 byte each, set to non-zero value to enable"	2008.07.14
100000	10DEBF	GFX	N	"Unknown graphics, may be 4 plane or 3 plane or mixed"	2003.05.06
10DEC0	10DFFF	---	N	UNUSED SPACE (320 bytes)	2003.04.29
10E000			N		2003.04.29
10FD60	10FFFF	---	N	UNUSED SPACE (672 bytes)	2003.04.29
110000	1100FF	PTR	N	"Pointers to unknown compressed data (local, 128 addresses, last 9 invalid)"	2007.02.09
110100	113705	DATA	Y	"Unknown battle data, loaded when PCs use standard attacks"	2007.02.09
113706			N		2007.02.09
1138F2	1138F7	DATA	N	Unknown 6 byte data copied to 7E235A-7E235F	2008.07.14
1138F8					2008.07.14
1138FA	1138FF	DATA	N	Unknown 6 byte data copied to 7E237A-7E237F	2008.07.14
113900	1140FF	GFX	N	Status ailment graphics (4 plane)	2003.04.29
114100			N		2003.04.29
114B00	114BBF	PAL	N	"Weapon palettes, 6 bytes ea. (3 colors?), 32 total"	2007.08.15
114BC0			N		2007.08.15
115100	1157FF	TXT	N	ASCII Credits Text (junk?)	2006.12.20
115800	11597F	MAP	N	Main status window in battles	2008.07.14
115980	1159FB	PAL	N	Palettes for PC target box fade in and fade out	2008.07.14
1159FC	115A4F	MAP	N	Att. Tech Item boxes in battles	2008.07.14
115A50	115BCF	MAP	N	Tech box in battles	2008.07.14
115BD0	115D4F	MAP	N	Item box in battles	2008.07.14
115D50	115E0F	MAP	N	Status bar in battles	2008.07.14
115E10					2008.07.14
11A575	11A82E	PTR	N	"Pointers to unknown magic related data, local, 349 total"	2007.08.15
11A82F			N		2007.08.15
11E77C	11E844	CODE	N	Unknown routines	2008.07.14
11E845	11E858	CODE	N	"Check $0D3FFF flag and R shoulder button, and set memory addresses for unknown debug feature"	2008.07.30
11E859	11EA20	CODE	N	Unknown routines	2008.07.14
11EA21			N		2003.05.06
11EE99	11EEA6	DATA	N	"Sound effect to play for Battle Party Message strings, 1 byte each, 14 total"	2008.07.14
11EEA7					2008.07.14
11F1B0	11FEF3	CODE	N	Unknown routines	2003.05.06
11FEF4	11FFFF	---	N	UNUSED SPACE (268 bytes)	2003.04.29
120000	1272BF	GFX	N	"(06) PC, NPC and Enemy Graphics - Magus"	2007.06.29
1272C0	12EE7F	GFX	N	"(00) PC, NPC and Enemy Graphics - Crono"	2007.06.29
12EE80	12F85D	GFX	Y	"(EC) PC, NPC and Enemy Graphics"	2007.06.29
12F85E	12FF93	GFX	Y	"(E3) PC, NPC and Enemy Graphics"	2007.06.29
12FF94	12FFFF	---	N	UNUSED SPACE (108 bytes)	2007.06.29
130000	136B3F	GFX	N	"(04) PC, NPC and Enemy Graphics - Frog"	2007.06.29
136B40	13E27F	GFX	N	"(02) PC, NPC and Enemy Graphics - Lucca"	2007.06.29
13E280	13E745	GFX	Y	"(BD) PC, NPC and Enemy Graphics"	2007.06.29
13E746	13E8A8	GFX	Y	"(BE) PC, NPC and Enemy Graphics"	2007.06.29
13E8A9	13EA5A	GFX	Y	"(BF) PC, NPC and Enemy Graphics"	2007.06.29
13EA5B	13EE13	GFX	Y	"(C2) PC, NPC and Enemy Graphics"	2007.06.29
13EE14	13EEAF	GFX	Y	"(C3) PC, NPC and Enemy Graphics"	2007.06.29
13EEB0	13F049	GFX	Y	"(C4) PC, NPC and Enemy Graphics"	2007.06.29
13F04A	13F0AB	GFX	Y	"(C6) PC, NPC and Enemy Graphics"	2007.06.29
13F0AC	13F19C	GFX	Y	"(C7) PC, NPC and Enemy Graphics"	2007.06.29
13F19D	13F2A6	GFX	Y	"(C8) PC, NPC and Enemy Graphics"	2007.06.29
13F2A7	13F3CB	GFX	Y	"(C9) PC, NPC and Enemy Graphics"	2007.06.29
13F3CC	13F5BC	GFX	Y	"(CA) PC, NPC and Enemy Graphics"	2007.06.29
13F5BD	13F638	GFX	Y	"(CC) PC, NPC and Enemy Graphics"	2007.06.29
13F639	13F670	GFX	Y	"(D7) PC, NPC and Enemy Graphics"	2007.06.29
13F671	13F70A	GFX	Y	"(DA) PC, NPC and Enemy Graphics"	2007.06.29
13F70B	13F7A6	GFX	Y	"(DD) PC, NPC and Enemy Graphics"	2007.06.29
13F7A7	13F995	GFX	Y	"(DE) PC, NPC and Enemy Graphics"	2007.06.29
13F996	13FB9D	GFX	Y	"(D2) PC, NPC and Enemy Graphics"	2007.06.29
13FB9E	13FC55	GFX	Y	"(D4) PC, NPC and Enemy Graphics"	2007.06.29
13FC56	13FDBA	GFX	Y	"(2F) PC, NPC and Enemy Graphics"	2007.06.29
13FDBB	13FE36	GFX	Y	"(F0) PC, NPC and Enemy Graphics"	2007.06.29
13FE37	13FEC8	GFX	Y	"(EF) PC, NPC and Enemy Graphics"	2007.06.29
13FEC9	13FFD7	GFX	Y	"(F1) PC, NPC and Enemy Graphics"	2007.06.29
13FFD8	13FFFF	---	N	UNUSED SPACE (40 bytes)	2007.06.29
140000	147C3F	GFX	N	"(01) PC, NPC and Enemy Graphics - Marle"	2007.06.29
147C40	14FAFF	GFX	N	"(03) PC, NPC and Enemy Graphics - Robo, R series"	2007.06.29
14FB00	14FCFA	GFX	Y	"(B3) PC, NPC and Enemy Graphics"	2007.06.29
14FCFB	14FDAF	GFX	Y	"(B4) PC, NPC and Enemy Graphics"	2007.06.29
14FDB0	14FF72	GFX	Y	"(BB) PC, NPC and Enemy Graphics"	2007.06.29
14FF73	14FFFF	---	N	UNUSED SPACE (173 bytes)	2007.06.29
150000	158BFF	GFX	N	"(05) PC, NPC and Enemy Graphics - Ayla"	2007.06.29
158C00	15A03F	GFX	Y	"(9B) PC, NPC and Enemy Graphics"	2007.06.29
15A040	15B298	GFX	Y	"(A4) PC, NPC and Enemy Graphics"	2007.06.29
15B299	15E177	GFX	Y	"(A5) PC, NPC and Enemy Graphics"	2007.06.29
15E178	15E1B4	GFX	Y	"(A7) PC, NPC and Enemy Graphics"	2007.06.29
15E1B5	15F8F6	GFX	Y	"(59) PC, NPC and Enemy Graphics"	2007.06.29
15F8F7	15FFF9	GFX	Y	"(69) PC, NPC and Enemy Graphics"	2007.06.29
15FFFA	15FFFF	---	N	UNUSED SPACE (6 bytes)	2007.06.29
160000	1614EE	GFX	Y	"(5A) PC, NPC and Enemy Graphics"	2007.06.29
1614EF	152961	GFX	Y	"(5E) PC, NPC and Enemy Graphics"	2007.06.29
162962	1645F2	GFX	Y	"(72) PC, NPC and Enemy Graphics"	2007.06.29
1645F3	164CB9	GFX	Y	"(51) PC, NPC and Enemy Graphics"	2007.06.29
164CBA	16601D	GFX	Y	"(61) PC, NPC and Enemy Graphics"	2007.06.29
16601E	166A11	GFX	Y	"(62) PC, NPC and Enemy Graphics"	2007.06.29
166A12	167FB5	GFX	Y	"(63) PC, NPC and Enemy Graphics"	2007.06.29
167FB6	168BA2	GFX	Y	"(64) PC, NPC and Enemy Graphics"	2007.06.29
168BA3	169789	GFX	Y	"(65) PC, NPC and Enemy Graphics"	2007.06.29
16978A	16A28C	GFX	Y	"(66) PC, NPC and Enemy Graphics"	2007.06.29
16A28D	16A939	GFX	Y	"(6A) PC, NPC and Enemy Graphics"	2007.06.29
16A93A	16B7D8	GFX	Y	"(6C) PC, NPC and Enemy Graphics"	2007.06.29
16B7D9	16C77D	GFX	Y	"(AD) PC, NPC and Enemy Graphics"	2007.06.29
16C77E	16EE09	GFX	Y	"(57) PC, NPC and Enemy Graphics"	2007.06.29
16EE0A	16F3DD	GFX	Y	"(68) PC, NPC and Enemy Graphics"	2007.06.29
16F3DE	16F9F7	GFX	Y	"(5D) PC, NPC and Enemy Graphics"	2007.06.29
16F9F8	16FFFF	---	N	UNUSED SPACE (1544 bytes)	2007.06.29
170000	170500	GFX	Y	"(67) PC, NPC and Enemy Graphics"	2007.06.29
170501	170D17	GFX	Y	"(6E) PC, NPC and Enemy Graphics"	2007.06.29
170D18	172AD7	GFX	Y	"(6F) PC, NPC and Enemy Graphics"	2007.06.29
172AD8	1734F5	GFX	Y	"(70) PC, NPC and Enemy Graphics"	2007.06.29
1734F6	174EEE	GFX	Y	"(71) PC, NPC and Enemy Graphics"	2007.06.29
174EEF	175410	GFX	Y	"(60) PC, NPC and Enemy Graphics"	2007.06.29
175411	1759BB	GFX	Y	"(5F) PC, NPC and Enemy Graphics"	2007.06.29
1759BC	177EFF	GFX	Y	"(73) PC, NPC and Enemy Graphics"	2007.06.29
177F00	178813	GFX	Y	"(5B) PC, NPC and Enemy Graphics"	2007.06.29
178814	17934E	GFX	Y	"(5C) PC, NPC and Enemy Graphics"	2007.06.29
17934F	179E72	GFX	Y	"(6B) PC, NPC and Enemy Graphics"	2007.06.29
179E73	17BBB5	GFX	Y	"(53) PC, NPC and Enemy Graphics"	2007.06.29
17BBB6	17BD32	GFX	Y	"(CD) PC, NPC and Enemy Graphics"	2007.06.29
17BD33	17C92F	GFX	Y	"(CE) PC, NPC and Enemy Graphics"	2007.06.29
17C930	17D52C	GFX	Y	"(CF) PC, NPC and Enemy Graphics"	2007.06.29
17D52D	17E896	GFX	Y	"(6D) PC, NPC and Enemy Graphics"	2007.06.29
17E897	17FEED	GFX	Y	"(4E) PC, NPC and Enemy Graphics"	2007.06.29
17FEEE	17FFFF	---	N	UNUSED SPACE (274 bytes)	2007.06.29
180000	181807	GFX	Y	"(56) PC, NPC and Enemy Graphics"	2007.06.29
181808	183485	GFX	Y	"(58) PC, NPC and Enemy Graphics"	2007.06.29
183486	184147	GFX	Y	"(4F) PC, NPC and Enemy Graphics"	2007.06.29
184148	186E82	GFX	Y	"(50) PC, NPC and Enemy Graphics"	2007.06.29
186E83	188BD2	GFX	Y	"(52) PC, NPC and Enemy Graphics"	2007.06.29
188BD3	18A951	GFX	Y	"(54) PC, NPC and Enemy Graphics"	2007.06.29
18A952	18B80E	GFX	Y	"(55) PC, NPC and Enemy Graphics"	2007.06.29
18B80F	18C2E9	GFX	Y	"(F2) PC, NPC and Enemy Graphics"	2007.06.29
18C2EA	18C628	GFX	Y	"(F3) PC, NPC and Enemy Graphics"	2007.06.29
18C629	18C895	GFX	Y	"(F4) PC, NPC and Enemy Graphics"	2007.06.29
18C896	18CB1C	GFX	Y	"(F5) PC, NPC and Enemy Graphics"	2007.06.29
18CB1D	18CDDB	GFX	Y	"(F6) PC, NPC and Enemy Graphics"	2007.06.29
18CDDC	18CF67	GFX	Y	"(F7) PC, NPC and Enemy Graphics"	2007.06.29
18CF68	18CFFF	---	N	UNUSED SPACE (152 bytes)	2007.06.29
18D000	18D09B	PTR	N	"Pointers to dialogue (local, first at 18D09C)"	2004.06.21
18D09C	18DD7F	TXT	N	Dialogue (Huffman compressed)	2003.05.23
18DD80	18DF83	PTR	N	"Pointers to dialogue (local, first at 18DF84)"	2004.06.21
18DF84	18FFFF	TXT	N	Dialogue (Huffman compressed)	2004.04.28
190000	190726	GFX	Y	"(07) PC, NPC and Enemy Graphics"	2007.06.29
190727	190DE5	GFX	Y	"(08) PC, NPC and Enemy Graphics"	2007.06.29
190DE6	191330	GFX	Y	"(09) PC, NPC and Enemy Graphics"	2007.06.29
191331	19181D	GFX	Y	"(0A) PC, NPC and Enemy Graphics"	2007.06.29
19181E	191DE1	GFX	Y	"(0B) PC, NPC and Enemy Graphics"	2007.06.29
191DE2	192391	GFX	Y	"(0C) PC, NPC and Enemy Graphics"	2007.06.29
192392	192979	GFX	Y	"(0D) PC, NPC and Enemy Graphics"	2007.06.29
19297A	1930E6	GFX	Y	"(0E) PC, NPC and Enemy Graphics"	2007.06.29
1930E7	1936B0	GFX	Y	"(0F) PC, NPC and Enemy Graphics"	2007.06.29
1936B1	193D13	GFX	Y	"(10) PC, NPC and Enemy Graphics"	2007.06.29
193D14	194384	GFX	Y	"(11) PC, NPC and Enemy Graphics"	2007.06.29
194385	194A57	GFX	Y	"(12) PC, NPC and Enemy Graphics"	2007.06.29
194A58	1951FF	GFX	Y	"(13) PC, NPC and Enemy Graphics"	2007.06.29
195200	195A9B	GFX	Y	"(7D) PC, NPC and Enemy Graphics"	2007.06.29
195A9C	1961D2	GFX	Y	"(7E) PC, NPC and Enemy Graphics"	2007.06.29
1961D3	196921	GFX	Y	"(8A) PC, NPC and Enemy Graphics"	2007.06.29
196922	196D62	GFX	Y	"(14) PC, NPC and Enemy Graphics"	2007.06.29
196D63	197161	GFX	Y	"(15) PC, NPC and Enemy Graphics"	2007.06.29
197162	197512	GFX	Y	"(16) PC, NPC and Enemy Graphics"	2007.06.29
197513	197946	GFX	Y	"(17) PC, NPC and Enemy Graphics"	2007.06.29
197947	198207	GFX	Y	"(18) PC, NPC and Enemy Graphics"	2007.06.29
198208	198B62	GFX	Y	"(19) PC, NPC and Enemy Graphics"	2007.06.29
198B63	198DE2	GFX	Y	"(E6) PC, NPC and Enemy Graphics"	2007.06.29
198DE3	1999DE	GFX	Y	"(1B) PC, NPC and Enemy Graphics"	2007.06.29
1999DF	19A29F	GFX	Y	"(1C) PC, NPC and Enemy Graphics"	2007.06.29
19A2A0	19B007	GFX	Y	"(1D) PC, NPC and Enemy Graphics"	2007.06.29
19B008	19B88D	GFX	Y	"(1E) PC, NPC and Enemy Graphics"	2007.06.29
19B88E	19C114	GFX	Y	"(27) PC, NPC and Enemy Graphics"	2007.06.29
19C115	19C7C9	GFX	Y	"(7F) PC, NPC and Enemy Graphics"	2007.06.29
19C7CA	19D2BB	GFX	Y	"(23) PC, NPC and Enemy Graphics"	2007.06.29
19D2BC	19DB65	GFX	Y	"(24) PC, NPC and Enemy Graphics"	2007.06.29
19DB66	19E2CD	GFX	Y	"(1A) PC, NPC and Enemy Graphics"	2007.06.29
19E2CE	19EC5C	GFX	Y	"(26) PC, NPC and Enemy Graphics"	2007.06.29
19EC5D	19FC5A	GFX	Y	"(EE) PC, NPC and Enemy Graphics"	2007.06.29
19FC5B	19FFFF	---	N	UNUSED SPACE (933 bytes)	2007.06.29
1A0000	1A0BB8	GFX	Y	"(21) PC, NPC and Enemy Graphics"	2007.06.29
1A0BB9	1A158C	GFX	Y	"(20) PC, NPC and Enemy Graphics"	2007.06.29
1A158D	1A1837	GFX	Y	"(2B) PC, NPC and Enemy Graphics"	2007.06.29
1A1838	1A1921	GFX	Y	"(4D) PC, NPC and Enemy Graphics"	2007.06.29
1A1922	1A1988	GFX	Y	"(74) PC, NPC and Enemy Graphics"	2007.06.29
1A1989	1A1C15	GFX	Y	"(75) PC, NPC and Enemy Graphics"	2007.06.29
1A1C16	1A1CA4	GFX	Y	"(76) PC, NPC and Enemy Graphics"	2007.06.29
1A1CA5	1A1D5C	GFX	Y	"(77) PC, NPC and Enemy Graphics"	2007.06.29
1A1D5D	1A21B3	GFX	Y	"(78) PC, NPC and Enemy Graphics"	2007.06.29
1A21B4	1A2337	GFX	Y	"(79) PC, NPC and Enemy Graphics"	2007.06.29
1A2338	1A23EC	GFX	Y	"(7A) PC, NPC and Enemy Graphics"	2007.06.29
1A23ED	1A24A4	GFX	Y	"(30) PC, NPC and Enemy Graphics"	2007.06.29
1A24A5	1A24E8	GFX	Y	"(31) PC, NPC and Enemy Graphics"	2007.06.29
1A24E9	1A2603	GFX	Y	"(32) PC, NPC and Enemy Graphics"	2007.06.29
1A2604	1A2670	GFX	Y	"(33) PC, NPC and Enemy Graphics"	2007.06.29
1A2671	1A27F9	GFX	Y	"(34) PC, NPC and Enemy Graphics"	2007.06.29
1A27FA	1A2AD1	GFX	Y	"(35) PC, NPC and Enemy Graphics"	2007.06.29
1A2AD2	1A2B4A	GFX	Y	"(36) PC, NPC and Enemy Graphics"	2007.06.29
1A2B4B	1A2C91	GFX	Y	"(37) PC, NPC and Enemy Graphics"	2007.06.29
1A2C92	1A2D63	GFX	Y	"(38) PC, NPC and Enemy Graphics"	2007.06.29
1A2D64	1A2F72	GFX	Y	"(39) PC, NPC and Enemy Graphics"	2007.06.29
1A2F73	1A3207	GFX	Y	"(E4) PC, NPC and Enemy Graphics"	2007.06.29
1A3208	1A350A	GFX	Y	"(3A) PC, NPC and Enemy Graphics"	2007.06.29
1A350B	1A35D1	GFX	Y	"(3B) PC, NPC and Enemy Graphics"	2007.06.29
1A35D2	1A39C3	GFX	Y	"(3C) PC, NPC and Enemy Graphics"	2007.06.29
1A39C4	1A3C81	GFX	Y	"(3D) PC, NPC and Enemy Graphics"	2007.06.29
1A3C82	1A3D50	GFX	Y	"(3E) PC, NPC and Enemy Graphics"	2007.06.29
1A3D51	1A3DF7	GFX	Y	"(3F) PC, NPC and Enemy Graphics"	2007.06.29
1A3DF8	1A3E2A	GFX	Y	"(40) PC, NPC and Enemy Graphics"	2007.06.29
1A3E2B	1A3EB1	GFX	Y	"(41) PC, NPC and Enemy Graphics"	2007.06.29
1A3EB2	1A3F33	GFX	Y	"(42) PC, NPC and Enemy Graphics"	2007.06.29
1A3F34	1A3F79	GFX	Y	"(43) PC, NPC and Enemy Graphics"	2007.06.29
1A3F7A	1A3FD2	GFX	Y	"(44) PC, NPC and Enemy Graphics"	2007.06.29
1A3FD3	1A405F	GFX	Y	"(45) PC, NPC and Enemy Graphics"	2007.06.29
1A4060	1A40ED	GFX	Y	"(46) PC, NPC and Enemy Graphics"	2007.06.29
1A40EE	1A4174	GFX	Y	"(47) PC, NPC and Enemy Graphics"	2007.06.29
1A4175	1A41D8	GFX	Y	"(48) PC, NPC and Enemy Graphics"	2007.06.29
1A41D9	1A42C1	GFX	Y	"(49) PC, NPC and Enemy Graphics"	2007.06.29
1A42C2	1A434F	GFX	Y	"(4A) PC, NPC and Enemy Graphics"	2007.06.29
1A4350	1A43D0	GFX	Y	"(4B) PC, NPC and Enemy Graphics"	2007.06.29
1A43D1	1A4452	GFX	Y	"(4C) PC, NPC and Enemy Graphics"	2007.06.29
1A4453	1A47F9	GFX	Y	"(2C) PC, NPC and Enemy Graphics"	2007.06.29
1A47FA	1A4AED	GFX	Y	"(2D) PC, NPC and Enemy Graphics"	2007.06.29
1A4AEE	1A50CF	GFX	Y	"(1F) PC, NPC and Enemy Graphics"	2007.06.29
1A50D0	1A58A3	GFX	Y	"(80) PC, NPC and Enemy Graphics"	2007.06.29
1A58A4	1A617F	GFX	Y	"(28) PC, NPC and Enemy Graphics"	2007.06.29
1A6180	1A66C3	GFX	Y	"(29) PC, NPC and Enemy Graphics"	2007.06.29
1A66C4	1A68A0	GFX	Y	"(81) PC, NPC and Enemy Graphics"	2007.06.29
1A68A1	1A6932	GFX	Y	"(2E) PC, NPC and Enemy Graphics"	2007.06.29
1A6933	1A6DD6	GFX	Y	"(2A) PC, NPC and Enemy Graphics"	2007.06.29
1A6DD7	1A7654	GFX	Y	"(82) PC, NPC and Enemy Graphics"	2007.06.29
1A7655	1A7D2E	GFX	Y	"(83) PC, NPC and Enemy Graphics"	2007.06.29
1A7D2F	1A8063	GFX	Y	"(84) PC, NPC and Enemy Graphics"	2007.06.29
1A8064	1A8455	GFX	Y	"(86) PC, NPC and Enemy Graphics"	2007.06.29
1A8456	1A8A9F	GFX	Y	"(88) PC, NPC and Enemy Graphics"	2007.06.29
1A8AA0	1A9255	GFX	Y	"(87) PC, NPC and Enemy Graphics"	2007.06.29
1A9256	1AA107	GFX	Y	"(25) PC, NPC and Enemy Graphics - Johnny"	2007.06.29
1AA108	1AA5D2	GFX	Y	"(89) PC, NPC and Enemy Graphics"	2007.06.29
1AA5D3	1AA97E	GFX	Y	"(93) PC, NPC and Enemy Graphics"	2007.06.29
1AA97F	1ABA14	GFX	Y	"(94) PC, NPC and Enemy Graphics"	2007.06.29
1ABA15	1ABAAC	GFX	Y	"(95) PC, NPC and Enemy Graphics"	2007.06.29
1ABAAD	1ABE52	GFX	Y	"(96) PC, NPC and Enemy Graphics"	2007.06.29
1ABE53	1ABF4F	GFX	Y	"(97) PC, NPC and Enemy Graphics"	2007.06.29
1ABF50	1ABFF0	GFX	Y	"(98) PC, NPC and Enemy Graphics"	2007.06.29
1ABFF1	1AC1BD	GFX	Y	"(9D) PC, NPC and Enemy Graphics"	2007.06.29
1AC1BE	1AC266	GFX	Y	"(99) PC, NPC and Enemy Graphics"	2007.06.29
1AC267	1AC322	GFX	Y	"(9C) PC, NPC and Enemy Graphics"	2007.06.29
1AC323	1ACF28	GFX	Y	"(9E) PC, NPC and Enemy Graphics"	2007.06.29
1ACF29	1AD037	GFX	Y	"(9F) PC, NPC and Enemy Graphics"	2007.06.29
1AD038	1AD0C2	GFX	Y	"(A0) PC, NPC and Enemy Graphics"	2007.06.29
1AD0C3	1AD28B	GFX	Y	"(A8) PC, NPC and Enemy Graphics"	2007.06.29
1AD28C	1AD2B2	GFX	Y	"(AE) PC, NPC and Enemy Graphics"	2007.06.29
1AD2B3	1AD36F	GFX	Y	"(A9) PC, NPC and Enemy Graphics"	2007.06.29
1AD370	1AD6DD	GFX	Y	"(AF) PC, NPC and Enemy Graphics"	2007.06.29
1AD6DE	1AD806	GFX	Y	"(B2) PC, NPC and Enemy Graphics"	2007.06.29
1AD807	1AD859	GFX	Y	"(BA) PC, NPC and Enemy Graphics"	2007.06.29
1AD85A	1AD8A6	GFX	Y	"(BC) PC, NPC and Enemy Graphics"	2007.06.29
1AD8A7	1ADC27	GFX	Y	"(D3) PC, NPC and Enemy Graphics"	2007.06.29
1ADC28	1AE04D	GFX	Y	"(E2) PC, NPC and Enemy Graphics"	2007.06.29
1AE04E	1AE532	GFX	Y	"(A3) PC, NPC and Enemy Graphics"	2007.06.29
1AE533	1AE877	GFX	Y	"(E0) PC, NPC and Enemy Graphics"	2007.06.29
1AE878	1AF75A	GFX	Y	"(E1) PC, NPC and Enemy Graphics"	2007.06.29
1AF75B	1AF7AA	GFX	Y	"(E7) PC, NPC and Enemy Graphics"	2007.06.29
1AF7AB	1AF847	GFX	Y	"(E8) PC, NPC and Enemy Graphics"	2007.06.29
1AF848	1AFA68	GFX	Y	"(EA) PC, NPC and Enemy Graphics"	2007.06.29
1AFA69	1AFC28	GFX	Y	"(ED) PC, NPC and Enemy Graphics"	2007.06.29
1AFC29	1AFFFF	---	N	UNUSED SPACE (983 bytes)	2007.06.29
1B0000	1B00DA	EVENT	Y	(017) Location Event Data	2003.07.10
1B00DB	1B00FD	EVENT	Y	(018) Location Event Data	2003.07.10
1B00FE	1B01BB	EVENT	Y	(019) Location Event Data	2003.07.10
1B01BC	1B05DD	EVENT	Y	(01A) Location Event Data - Lucca's Workshop	2004.06.28
1B05DE	1B0C72	EVENT	Y	(01B) Location Event Data - Millenial Fair	2004.03.25
1B0C73	1B156E	EVENT	Y	(01C) Location Event Data - Telepod Exhibit	2004.06.28
1B156F	1B1668	EVENT	Y	(01D) Location Event Data	2003.07.10
1B1669	1B185A	EVENT	Y	(01E) Location Event Data - Lucca's Room	2004.06.28
1B185B	1B1EF6	EVENT	Y	(01F) Location Event Data - Chrono's Trial	2004.07.08
1B1EF7	1B2196	EVENT	Y	(020) Location Event Data	2003.07.10
1B2197	1B2495	EVENT	Y	(021) Location Event Data	2003.07.10
1B2496	1B26EF	EVENT	Y	(022) Location Event Data - Denadoro Entrance	2004.07.08
1B26F0	1B2962	EVENT	Y	(023) Location Event Data	2003.07.10
1B2963	1B2A21	EVENT	Y	(024) Location Event Data	2003.07.10
1B2A22	1B2F04	EVENT	Y	(025) Location Event Data - Magic Cave Exterior	2004.06.28
1B2F05	1B31E2	EVENT	Y	(026) Location Event Data - Magic Cave	2004.07.08
1B31E3	1B3465	EVENT	Y	(027) Location Event Data - Factory Ruins Entrance	2004.06.28
1B3466	1B369C	EVENT	Y	(028) Location Event Data	2003.07.10
1B369D	1B3E31	EVENT	Y	(029) Location Event Data - Factory Ruins Security Center	2004.06.28
1B3E32	1B4273	EVENT	Y	(02A) Location Event Data - Factory Ruins Crane Room	2004.06.11
1B4274	1B4363	EVENT	Y	(02B) Location Event Data	2003.07.10
1B4364	1B446A	EVENT	Y	(02C) Location Event Data	2003.07.10
1B446B	1B44F0	EVENT	Y	(02D) Location Event Data	2003.07.10
1B44F1	1B45F3	EVENT	Y	(02E) Location Event Data	2003.07.10
